user_id,emotion_id,emotion,log_id,X,Y,,,
121970,2371,Negative,207241,0.561691323,0.278400138,,,
121970,2057,Settled,212681,-0.684378317,0.776148169,,,
121970,1405,Good,212961,-0.667053384,0.286876039,,,
121970,1641,Lovely,213001,-0.942269931,0.297515054,,,
121970,2057,Settled,214201,-0.684378317,0.776148169,,,
121970,1497,Fortunate,214521,-0.463402296,0.319104949,,,
121970,1514,Relaxed,215201,-0.457560068,0.83008608,,,
121970,1447,Generous,216641,-0.41625,-0.47,,,
121970,54165,Courageous,220481,-0.669583333,-0.220416667,,,
121970,2658,Bad,221361,0.338808944,0.538050886,,,
121970,1450,Cheerful,222801,-0.39125,-0.218333333,,,
121970,2390,Depressed,226681,0.585481709,0.533440154,,,
121970,1596,Fine,229361,-0.207083333,0.802083333,,,
121970,54175,Criticised,230761,0.322083333,-0.47,,,
121970,3013,Bored,232561,0.044583333,0.824583333,,,
121970,1497,Fortunate,234241,-0.463402296,0.319104949,,,
121970,54165,Courageous,234961,-0.669583333,-0.220416667,,,
121970,1617,Great,238081,-0.460416667,-0.720416667,,,
121970,1450,Cheerful,239761,-0.39125,-0.218333333,,,
121970,1596,Fine,239801,-0.207083333,0.802083333,,,
121970,2241,Tired,239841,0.0475,0.605416667,,,
121970,1657,Reasonable,245761,-0.1675,0.542916667,,,
121970,1497,Fortunate,247921,-0.463402296,0.319104949,,,
121970,2977,Composed,250121,-0.670521852,0.529666761,,,
121970,1373,Confident,252001,-0.703483848,-0.456678997,,,
121970,1351,Motivated,253441,-0.72375,-0.71875,,,
121970,1373,Confident,254721,-0.703483848,-0.456678997,,,
121970,2977,Composed,256681,-0.670521852,0.529666761,,,
121970,2390,Depressed,258281,0.585481709,0.533440154,,,
121970,2057,Settled,260441,-0.684378317,0.776148169,,,
121970,1351,Motivated,261121,-0.72375,-0.71875,,,
121970,1373,Confident,261801,-0.703483848,-0.456678997,,,
121970,2977,Composed,262241,-0.670521852,0.529666761,,,
121970,1657,Reasonable,262641,-0.1675,0.542916667,,,
121970,2241,Tired,263601,0.0475,0.605416667,,,
121970,1450,Cheerful,268521,-0.39125,-0.218333333,,,
121970,2057,Settled,272961,-0.684378317,0.776148169,,,
121970,1405,Good,275961,-0.667053384,0.286876039,,,
121970,2241,Tired,276961,0.0475,0.605416667,,,
121970,54165,Courageous,284001,-0.669583333,-0.220416667,,,
121970,54161,Content,291761,-0.951802439,0.542404995,,,
121970,1373,Confident,317961,-0.703483848,-0.456678997,,,
121972,2178,Tense,137121,0.1075,-0.469583333,,,
121972,1351,Motivated,138921,-0.72375,-0.71875,,,
121972,1450,Cheerful,140361,-0.39125,-0.218333333,,,
121972,2178,Tense,140401,0.1075,-0.469583333,,,
121972,1617,Great,142041,-0.460416667,-0.720416667,,,
121972,1351,Motivated,142081,-0.72375,-0.71875,,,
121972,2241,Tired,143321,0.0475,0.605416667,,,
121972,1819,Driven,143361,-0.288262275,-0.844900418,,,
121972,2165,Lost,144721,0.214065772,-0.175933178,,,
121972,2241,Tired,144761,0.0475,0.605416667,,,
121972,1504,Quiet,144801,-0.046666667,0.459583333,,,
121972,54161,Content,146281,-0.951802439,0.542404995,,,
121972,1596,Fine,147441,-0.207083333,0.802083333,,,
121972,54161,Content,147481,-0.951802439,0.542404995,,,
121972,2241,Tired,148921,0.0475,0.605416667,,,
121972,1518,Sleepy,148961,-0.185,0.922083333,,,
121972,2057,Settled,149001,-0.684378317,0.776148169,,,
121972,1450,Cheerful,150521,-0.39125,-0.218333333,,,
121972,1353,Happy,150561,-0.925,-0.4575,,,
121972,117841,Hungry,153321,-0.186666667,-0.863333333,,,
121972,2417,Stressed,156361,0.5425,-0.465,,,
121972,1427,Strong,156401,-0.443056754,-0.664061541,,,
121972,54181,Sad,158281,0.83375,0.044166667,,,
121972,2134,Worried,158321,0.040484754,-0.712613473,,,
121972,2355,Grieving,160761,0.775904045,0.082814873,,,
121972,2134,Worried,160801,0.040484754,-0.712613473,,,
121972,1370,Successful,160841,-0.848348612,-0.106765204,,,
121972,1430,Hopeful,162961,-0.385734073,-0.548946,,,
121972,1351,Motivated,163001,-0.72375,-0.71875,,,
121972,1405,Good,165481,-0.667053384,0.286876039,,,
121972,1973,Balanced,165521,-0.66497889,0.409384898,,,
121972,1437,Busy,167321,-0.192083333,-0.68,,,
121972,1405,Good,189681,-0.667053384,0.286876039,,,
121972,3011,Anxious,193361,0.077916667,-0.9275,,,
121972,54250,Anxiety,193401,0.0925,-0.8375,,,
121972,2730,Down,193441,0.358436608,0.644094398,,,
121972,2564,Fed up,220321,0.053685017,0.582191527,,,
121972,54168,Focused,220361,-0.291561021,-0.464424149,,,
121972,1403,Grateful,281321,-0.681115649,0.196844718,,,
121972,1405,Good,302921,-0.667053384,0.286876039,,,
121974,1353,Happy,129201,-0.925,-0.4575,,,
121974,1351,Motivated,138961,-0.72375,-0.71875,,,
121974,1437,Busy,139001,-0.192083333,-0.68,,,
121974,1369,Optimistic,139041,-0.963315931,-0.211659282,,,
121974,2134,Worried,140121,0.040484754,-0.712613473,,,
121974,3010,Frustrated,140161,0.294441313,-0.927772883,,,
121974,2417,Stressed,140201,0.5425,-0.465,,,
121974,1351,Motivated,141081,-0.72375,-0.71875,,,
121974,1405,Good,141121,-0.667053384,0.286876039,,,
121974,54161,Content,141161,-0.951802439,0.542404995,,,
121974,1450,Cheerful,141601,-0.39125,-0.218333333,,,
121974,1351,Motivated,141681,-0.72375,-0.71875,,,
121974,1518,Sleepy,142921,-0.185,0.922083333,,,
121974,1475,Alive,145041,-0.190833333,-0.209166667,,,
121974,1369,Optimistic,145081,-0.963315931,-0.211659282,,,
121974,1450,Cheerful,145121,-0.39125,-0.218333333,,,
121974,1617,Great,145161,-0.460416667,-0.720416667,,,
121974,1405,Good,147161,-0.667053384,0.286876039,,,
121974,2241,Tired,147201,0.0475,0.605416667,,,
121974,1450,Cheerful,148641,-0.39125,-0.218333333,,,
121974,1351,Motivated,148681,-0.72375,-0.71875,,,
121974,1390,Appreciated,148761,-0.925482039,0.107774053,,,
121974,1506,Able,148801,-0.145416667,0.281666667,,,
121974,1736,Ready,148841,-0.45875,0.535,,,
121974,1414,Peaceful,148881,-0.953130088,0.835287177,,,
121974,3010,Frustrated,152561,0.294441313,-0.927772883,,,
121974,1369,Optimistic,153721,-0.963315931,-0.211659282,,,
121974,2977,Composed,153761,-0.670521852,0.529666761,,,
121974,1351,Motivated,157761,-0.72375,-0.71875,,,
121974,1369,Optimistic,157801,-0.963315931,-0.211659282,,,
121974,1475,Alive,157881,-0.190833333,-0.209166667,,,
121974,1437,Busy,157921,-0.192083333,-0.68,,,
121974,2288,Furious,158081,0.829876536,-0.967494694,,,
121974,2241,Tired,158121,0.0475,0.605416667,,,
121974,1351,Motivated,161201,-0.72375,-0.71875,,,
121974,1369,Optimistic,161241,-0.963315931,-0.211659282,,,
121974,1450,Cheerful,161281,-0.39125,-0.218333333,,,
121974,1617,Great,161361,-0.460416667,-0.720416667,,,
121974,1351,Motivated,161961,-0.72375,-0.71875,,,
121974,1369,Optimistic,162001,-0.963315931,-0.211659282,,,
121974,1405,Good,162041,-0.667053384,0.286876039,,,
121974,1497,Fortunate,162081,-0.463402296,0.319104949,,,
121974,1514,Relaxed,162121,-0.457560068,0.83008608,,,
121974,1390,Appreciated,162161,-0.925482039,0.107774053,,,
121974,1514,Relaxed,162361,-0.457560068,0.83008608,,,
121974,1414,Peaceful,162401,-0.953130088,0.835287177,,,
121974,1497,Fortunate,162441,-0.463402296,0.319104949,,,
121974,1556,Fantastic,168121,-0.547455575,-0.710060922,,,
121974,1941,Buzzing,168161,-0.531335718,-0.661022109,,,
121974,1336,Enthusiastic,168241,-0.694485227,-0.827490484,,,
121974,1428,Efficient,168321,-0.461137434,-0.710169205,,,
121974,1934,Brilliant,168361,-0.559018989,-0.558507725,,,
121974,1821,Energized,174961,-0.547747544,-0.810497993,,,
121974,1450,Cheerful,175001,-0.39125,-0.218333333,,,
121974,54256,Frustration,175081,0.48,-0.9025,,,
121974,2139,Annoyed,175121,0.385442632,-0.95851905,,,
121974,2140,Irritated,175161,0.326156685,-0.842270933,,,
121974,1556,Fantastic,178441,-0.547455575,-0.710060922,,,
121974,54161,Content,178521,-0.951802439,0.542404995,,,
121974,1393,Caring,178561,-0.950833333,0.452083333,,,
121974,2243,Fatigued,178641,0.199444696,0.682573863,,,
121974,2262,Exhausted,182121,0.344166667,0.78125,,,
121974,1596,Fine,182161,-0.207083333,0.802083333,,,
121974,1334,Determination,185441,-0.67919998,-0.836499308,,,
121974,1854,Keen,185521,-0.111228551,-0.848022792,,,
121974,54161,Content,185601,-0.951802439,0.542404995,,,
121974,1412,Tranquil,185641,-0.933068707,0.950948569,,,
121974,1934,Brilliant,191041,-0.559018989,-0.558507725,,,
121974,1941,Buzzing,191081,-0.531335718,-0.661022109,,,
121974,1854,Keen,192281,-0.111228551,-0.848022792,,,
121974,1336,Enthusiastic,192321,-0.694485227,-0.827490484,,,
121974,1351,Motivated,192361,-0.72375,-0.71875,,,
121974,1450,Cheerful,192441,-0.39125,-0.218333333,,,
121974,2241,Tired,192481,0.0475,0.605416667,,,
121974,1641,Lovely,198001,-0.942269931,0.297515054,,,
121974,2243,Fatigued,198081,0.199444696,0.682573863,,,
121974,2091,Alright,198121,-0.0725379,0.82853573,,,
121974,1570,Pleasant,198161,-0.056640182,0.944653242,,,
121974,1351,Motivated,205601,-0.72375,-0.71875,,,
121974,1679,Prepared,205641,-0.079583333,-0.429583333,,,
121974,1628,Exceptional,205721,-0.944872078,-0.698086584,,,
121974,54161,Content,205801,-0.951802439,0.542404995,,,
121974,1821,Energized,205881,-0.547747544,-0.810497993,,,
121974,1369,Optimistic,205961,-0.963315931,-0.211659282,,,
121974,2263,Drained,206041,0.416666667,0.96625,,,
121974,1896,Amazing,218241,-0.677088245,-0.870187794,,,
121974,1369,Optimistic,218281,-0.963315931,-0.211659282,,,
121974,1369,Optimistic,219041,-0.963315931,-0.211659282,,,
121974,1429,Fulfilled,219081,-0.29,-0.592083333,,,
121974,1641,Lovely,225041,-0.942269931,0.297515054,,,
121974,2091,Alright,225121,-0.0725379,0.82853573,,,
121974,1414,Peaceful,225161,-0.953130088,0.835287177,,,
121974,54161,Content,225201,-0.951802439,0.542404995,,,
121974,2456,Delicate,229481,0.186347899,0.563392947,,,
121974,2235,Deflated,229561,0.459680277,0.281106266,,,
121974,1419,Amazed,250601,-0.45125,-0.935833333,,,
121974,54188,Incredible,250641,-0.5525,-0.8525,,,
121974,1556,Fantastic,250681,-0.547455575,-0.710060922,,,
121974,2444,Useless,250841,0.590721712,0.89677856,,,
121974,2209,Uncertain,250921,0.18520435,0.469242999,,,
124009,1761,Calm,152361,-0.282977996,0.969595123,,,
124009,1761,Calm,152441,-0.282977996,0.969595123,,,
124015,2209,Uncertain,217041,0.18520435,0.469242999,,,
121994,9081,Passionate,153401,-0.93387547,-0.956167575,,,
121996,1373,Confident,136281,-0.703483848,-0.456678997,,,
122003,1596,Fine,153201,-0.207083333,0.802083333,,,
124001,1812,Adamant,152721,-0.363208369,-0.524672137,,,
124009,2690,Flat,152481,0.115938047,0.584903807,,,
121994,2977,Composed,180121,-0.670521852,0.529666761,,,
121996,1351,Motivated,151161,-0.72375,-0.71875,,,
122003,2241,Tired,147881,0.0475,0.605416667,,,
122003,1736,Ready,153601,-0.45875,0.535,,,
122003,1405,Good,164321,-0.667053384,0.286876039,,,
124001,1353,Happy,149761,-0.925,-0.4575,,,
124009,1437,Busy,159681,-0.192083333,-0.68,,,
124009,1450,Cheerful,159721,-0.39125,-0.218333333,,,
121994,1334,Determination,153801,-0.67919998,-0.836499308,,,
121994,1514,Relaxed,161761,-0.457560068,0.83008608,,,
121996,1617,Great,151241,-0.460416667,-0.720416667,,,
122003,2241,Tired,147961,0.0475,0.605416667,,,
122003,1353,Happy,162681,-0.925,-0.4575,,,
122003,2262,Exhausted,163401,0.344166667,0.78125,,,
124001,1761,Calm,159241,-0.282977996,0.969595123,,,
124009,1405,Good,159761,-0.667053384,0.286876039,,,
124009,1514,Relaxed,161441,-0.457560068,0.83008608,,,
124009,1657,Reasonable,163801,-0.1675,0.542916667,,,
121994,1351,Motivated,166001,-0.72375,-0.71875,,,
121996,2704,Cautious,155321,0.046666667,0.092083333,,,
124001,1353,Happy,159361,-0.925,-0.4575,,,
124009,1437,Busy,159801,-0.192083333,-0.68,,,
124009,1761,Calm,162321,-0.282977996,0.969595123,,,
124009,2057,Settled,163921,-0.684378317,0.776148169,,,
121994,2977,Composed,156561,-0.670521852,0.529666761,,,
121996,1450,Cheerful,155361,-0.39125,-0.218333333,,,
124001,1430,Hopeful,158801,-0.385734073,-0.548946,,,
124001,2967,Frank,159041,-0.060089744,-0.385554635,,,
124009,1353,Happy,159881,-0.925,-0.4575,,,
124009,1475,Alive,162881,-0.190833333,-0.209166667,,,
121994,1514,Relaxed,170281,-0.457560068,0.83008608,,,
121996,2241,Tired,162281,0.0475,0.605416667,,,
122003,1353,Happy,171321,-0.925,-0.4575,,,
124009,2190,Unsettled,168721,0.171666667,0.208333333,,,
121994,1353,Happy,165961,-0.925,-0.4575,,,
121996,54169,Interested,166281,-0.1875,0.029166667,,,
122003,1351,Motivated,165321,-0.72375,-0.71875,,,
124001,3011,Anxious,168681,0.077916667,-0.9275,,,
124009,2190,Unsettled,168761,0.171666667,0.208333333,,,
121994,54164,Excited,165921,-0.724519587,-0.963555718,,,
121996,54169,Interested,166321,-0.1875,0.029166667,,,
122003,1369,Optimistic,165281,-0.963315931,-0.211659282,,,
121994,1353,Happy,165881,-0.925,-0.4575,,,
122003,2178,Tense,165241,0.1075,-0.469583333,,,
124009,1596,Fine,168801,-0.207083333,0.802083333,,,
121994,1373,Confident,165841,-0.703483848,-0.456678997,,,
121996,1506,Able,166361,-0.145416667,0.281666667,,,
124007,1596,Fine,211041,-0.207083333,0.802083333,,,
124015,1436,Warm,217201,-0.357588458,0.129757571,,,
121994,1438,Pleased,212161,-0.565590817,0.192935363,,,
121996,1437,Busy,203841,-0.192083333,-0.68,,,
122003,1353,Happy,213801,-0.925,-0.4575,,,
124007,2197,Unsure,211081,0.055416667,0.204583333,,,
121994,1485,Satisfied,212201,-0.287497787,0.203496372,,,
121996,1474,Capable,203961,-0.059936935,-0.045200221,,,
124015,1522,Decent,217161,-0.016408615,0.123186829,,,
121994,1735,Productive,212241,-0.545653529,-0.454313721,,,
121996,1469,Anticipation,204001,-0.165,-0.46125,,,
122003,1596,Fine,213841,-0.207083333,0.802083333,,,
121992,1353,Happy,273601,-0.925,-0.4575,,,
121996,54169,Interested,269841,-0.1875,0.029166667,,,
121992,1934,Brilliant,273561,-0.559018989,-0.558507725,,,
127689,1351,Motivated,275121,-0.72375,-0.71875,,,
127689,1596,Fine,277121,-0.207083333,0.802083333,,,
121996,54164,Excited,269881,-0.724519587,-0.963555718,,,
121992,1430,Hopeful,273521,-0.385734073,-0.548946,,,
121996,1469,Anticipation,269921,-0.165,-0.46125,,,
121992,1463,Effective,273481,-0.231426355,-0.290595466,,,
121996,1506,Able,270001,-0.145416667,0.281666667,,,
121992,1405,Good,273441,-0.667053384,0.286876039,,,
127689,1405,Good,275081,-0.667053384,0.286876039,,,
121996,1736,Ready,270041,-0.45875,0.535,,,
121992,1353,Happy,290241,-0.925,-0.4575,,,
124001,1735,Productive,291161,-0.545653529,-0.454313721,,,
121992,1419,Amazed,290281,-0.45125,-0.935833333,,,
121996,1369,Optimistic,299281,-0.963315931,-0.211659282,,,
124001,1761,Calm,291121,-0.282977996,0.969595123,,,
121992,1351,Motivated,290321,-0.72375,-0.71875,,,
124001,1735,Productive,291081,-0.545653529,-0.454313721,,,
121996,2704,Cautious,299321,0.046666667,0.092083333,,,
124001,1475,Alive,138361,-0.190833333,-0.209166667,,,
124001,54169,Interested,138561,-0.1875,0.029166667,,,
121994,54164,Excited,153441,-0.724519587,-0.963555718,,,
121996,54169,Interested,136321,-0.1875,0.029166667,,,
122003,1450,Cheerful,137161,-0.39125,-0.218333333,,,
122003,1736,Ready,141241,-0.45875,0.535,,,
122003,1514,Relaxed,144961,-0.457560068,0.83008608,,,
122003,2220,Disappointed,149081,0.344166667,0.032083333,,,
122003,54181,Sad,157401,0.83375,0.044166667,,,
124009,1445,Inquisitive,168841,-0.367082825,-0.266150697,,,
121994,1821,Energized,170441,-0.547747544,-0.810497993,,,
121994,1369,Optimistic,190241,-0.963315931,-0.211659282,,,
124009,2241,Tired,168881,0.0475,0.605416667,,,
121994,54161,Content,168401,-0.951802439,0.542404995,,,
121994,1468,Solid,212521,-0.137352111,-0.287638077,,,
121996,1437,Busy,167281,-0.192083333,-0.68,,,
124001,1405,Good,168641,-0.667053384,0.286876039,,,
124009,2977,Composed,168921,-0.670521852,0.529666761,,,
121996,1514,Relaxed,169961,-0.457560068,0.83008608,,,
124009,2241,Tired,177401,0.0475,0.605416667,,,
121994,1369,Optimistic,175921,-0.963315931,-0.211659282,,,
121996,1605,Active,171841,-0.133021449,-0.399502729,,,
122003,1736,Ready,176761,-0.45875,0.535,,,
124009,117841,Hungry,177441,-0.186666667,-0.863333333,,,
121994,1351,Motivated,212561,-0.72375,-0.71875,,,
121996,1450,Cheerful,171881,-0.39125,-0.218333333,,,
122003,1777,Sociable,176721,-0.452058246,-0.047221754,,,
121994,1370,Successful,179081,-0.848348612,-0.106765204,,,
121996,1429,Fulfilled,175961,-0.29,-0.592083333,,,
122003,1405,Good,176641,-0.667053384,0.286876039,,,
124009,2241,Tired,178841,0.0475,0.605416667,,,
121994,1482,Committed,223481,-0.29695188,0.040830525,,,
122003,1596,Fine,176601,-0.207083333,0.802083333,,,
124009,54312,Aggravated,178881,0.710833333,-0.529166667,,,
121994,1596,Fine,223521,-0.207083333,0.802083333,,,
122003,1405,Good,183361,-0.667053384,0.286876039,,,
124001,1757,Acknowledged,178681,-0.307159199,0.678459592,,,
124009,2243,Fatigued,178921,0.199444696,0.682573863,,,
121994,1497,Fortunate,179121,-0.463402296,0.319104949,,,
121994,1438,Pleased,223561,-0.565590817,0.192935363,,,
121994,1442,Creative,223601,-0.448075266,-0.300566715,,,
122003,1596,Fine,183441,-0.207083333,0.802083333,,,
124001,2241,Tired,182481,0.0475,0.605416667,,,
121994,1336,Enthusiastic,223641,-0.694485227,-0.827490484,,,
122003,2241,Tired,183481,0.0475,0.605416667,,,
121994,1403,Grateful,223681,-0.681115649,0.196844718,,,
121996,1735,Productive,184241,-0.545653529,-0.454313721,,,
122003,1596,Fine,186801,-0.207083333,0.802083333,,,
121994,2241,Tired,192561,0.0475,0.605416667,,,
121996,1450,Cheerful,184281,-0.39125,-0.218333333,,,
122003,1405,Good,186881,-0.667053384,0.286876039,,,
124001,2091,Alright,186241,-0.0725379,0.82853573,,,
124009,1358,Positive,185681,-0.88241854,-0.205491239,,,
121994,1353,Happy,192601,-0.925,-0.4575,,,
121996,3009,OK,189841,-0.33,-0.385,,,
122003,2241,Tired,186921,0.0475,0.605416667,,,
122003,2241,Tired,187241,0.0475,0.605416667,,,
121994,1437,Busy,221441,-0.192083333,-0.68,,,
122003,2197,Unsure,192681,0.055416667,0.204583333,,,
121994,1497,Fortunate,223441,-0.463402296,0.319104949,,,
122003,1437,Busy,192641,-0.192083333,-0.68,,,
124001,2241,Tired,194161,0.0475,0.605416667,,,
124009,1681,Reserved,194321,-0.071933052,0.696756648,,,
121994,1450,Cheerful,223401,-0.39125,-0.218333333,,,
122003,2241,Tired,192721,0.0475,0.605416667,,,
124007,3009,OK,194721,-0.33,-0.385,,,
124007,82481,Xeno,196561,-0.076666667,0.89,,,
121994,1351,Motivated,194801,-0.72375,-0.71875,,,
122003,1736,Ready,194841,-0.45875,0.535,,,
124007,3009,OK,196481,-0.33,-0.385,,,
121994,1510,Absorbed,197001,-0.302176564,0.540191136,,,
122003,2241,Tired,196641,0.0475,0.605416667,,,
122003,2241,Tired,196721,0.0475,0.605416667,,,
124007,1518,Sleepy,196521,-0.185,0.922083333,,,
121994,1514,Relaxed,197041,-0.457560068,0.83008608,,,
122003,2173,Tearful,197281,0.420708842,-0.291401658,,,
124007,2241,Tired,202121,0.0475,0.605416667,,,
121994,54168,Focused,212041,-0.291561021,-0.464424149,,,
122003,1596,Fine,201801,-0.207083333,0.802083333,,,
124007,2598,Ineffective,202201,0.389198815,0.515252896,,,
121994,1407,Patient,212081,-0.531666667,0.466666667,,,
122003,2233,Weary,201841,0.41625,0.4575,,,
124001,2241,Tired,201361,0.0475,0.605416667,,,
124001,1504,Quiet,201481,-0.046666667,0.459583333,,,
124007,2209,Uncertain,202241,0.18520435,0.469242999,,,
121994,2241,Tired,212121,0.0475,0.605416667,,,
122003,2262,Exhausted,201881,0.344166667,0.78125,,,
124007,1736,Ready,211241,-0.45875,0.535,,,
121994,1821,Energized,212281,-0.547747544,-0.810497993,,,
121996,54169,Interested,204041,-0.1875,0.029166667,,,
121994,1353,Happy,212321,-0.925,-0.4575,,,
121996,2241,Tired,204081,0.0475,0.605416667,,,
124001,1761,Calm,205481,-0.282977996,0.969595123,,,
121994,2243,Fatigued,212361,0.199444696,0.682573863,,,
124007,2241,Tired,211121,0.0475,0.605416667,,,
121994,1369,Optimistic,212401,-0.963315931,-0.211659282,,,
124007,2198,Distant,211161,0.018345439,0.051251137,,,
121994,2977,Composed,212441,-0.670521852,0.529666761,,,
124007,1474,Capable,211201,-0.059936935,-0.045200221,,,
121994,2262,Exhausted,212481,0.344166667,0.78125,,,
121992,1450,Cheerful,225521,-0.39125,-0.218333333,,,
124001,54181,Sad,217361,0.83375,0.044166667,,,
124007,2241,Tired,218361,0.0475,0.605416667,,,
124015,2354,Inadequate,217121,0.696237613,0.196525577,,,
121994,1405,Good,216681,-0.667053384,0.286876039,,,
121992,1475,Alive,225481,-0.190833333,-0.209166667,,,
124007,2241,Tired,218441,0.0475,0.605416667,,,
124009,54312,Aggravated,219921,0.710833333,-0.529166667,,,
121994,1438,Pleased,219601,-0.565590817,0.192935363,,,
121992,2630,Edgy,225441,0.105849708,-0.326869343,,,
124001,2220,Disappointed,219841,0.344166667,0.032083333,,,
124007,2091,Alright,220001,-0.0725379,0.82853573,,,
124007,2091,Alright,220041,-0.0725379,0.82853573,,,
124009,2246,Apathetic,219961,0.200388367,0.802527711,,,
121994,1735,Productive,220081,-0.545653529,-0.454313721,,,
121992,2138,Scared,225401,0.456925912,-0.801422595,,,
121994,2977,Composed,223281,-0.670521852,0.529666761,,,
121992,2203,Confused,225361,0.08875,0.28125,,,
121994,1608,Experienced,223321,-0.410083214,0.649661926,,,
121992,1450,Cheerful,225321,-0.39125,-0.218333333,,,
124001,2241,Tired,225561,0.0475,0.605416667,,,
121994,2241,Tired,223361,0.0475,0.605416667,,,
121992,2977,Composed,233881,-0.670521852,0.529666761,,,
124001,2196,Wary,228321,0.140548497,0.032047853,,,
121994,1736,Ready,233241,-0.45875,0.535,,,
121996,1522,Decent,226761,-0.016408615,0.123186829,,,
124001,2241,Tired,228361,0.0475,0.605416667,,,
121994,54161,Content,233281,-0.951802439,0.542404995,,,
121996,1474,Capable,227081,-0.059936935,-0.045200221,,,
121992,1490,Sensitive,233801,-0.301666667,0.461666667,,,
121994,2057,Settled,233321,-0.684378317,0.776148169,,,
121996,1854,Keen,230881,-0.111228551,-0.848022792,,,
121992,3011,Anxious,233761,0.077916667,-0.9275,,,
124009,1358,Positive,232161,-0.88241854,-0.205491239,,,
121994,1463,Effective,233361,-0.231426355,-0.290595466,,,
121996,1474,Capable,230921,-0.059936935,-0.045200221,,,
121992,2134,Worried,233721,0.040484754,-0.712613473,,,
124009,1437,Busy,232081,-0.192083333,-0.68,,,
121994,1596,Fine,233401,-0.207083333,0.802083333,,,
121992,2153,Upset,233681,0.189841081,-0.280203719,,,
124009,3011,Anxious,232121,0.077916667,-0.9275,,,
121994,1515,Relieved,233441,-0.317374531,0.790286946,,,
121992,1353,Happy,247881,-0.925,-0.4575,,,
124009,1596,Fine,238041,-0.207083333,0.802083333,,,
121994,1351,Motivated,291361,-0.72375,-0.71875,,,
121996,1373,Confident,243361,-0.703483848,-0.456678997,,,
121992,1353,Happy,247841,-0.925,-0.4575,,,
121996,54169,Interested,246801,-0.1875,0.029166667,,,
121992,1353,Happy,247801,-0.925,-0.4575,,,
121996,2798,Rough,252401,0.074166667,-0.21875,,,
121996,2798,Rough,252441,0.074166667,-0.21875,,,
121992,1353,Happy,247761,-0.925,-0.4575,,,
121996,3012,Curious,255841,-0.460833333,0.037083333,,,
121992,1353,Happy,247721,-0.925,-0.4575,,,
121996,54169,Interested,258481,-0.1875,0.029166667,,,
121992,1353,Happy,247681,-0.925,-0.4575,,,
121996,1450,Cheerful,258761,-0.39125,-0.218333333,,,
121992,1353,Happy,247641,-0.925,-0.4575,,,
124009,1506,Able,236681,-0.145416667,0.281666667,,,
121996,2704,Cautious,265281,0.046666667,0.092083333,,,
121992,1353,Happy,247561,-0.925,-0.4575,,,
121996,1450,Cheerful,269721,-0.39125,-0.218333333,,,
121992,1353,Happy,247521,-0.925,-0.4575,,,
121996,2820,Pessimistic,274761,0.335,0.282083333,,,
121992,2132,Restless,247481,0.045941695,-0.544121117,,,
124009,1841,Stable,249121,-0.078876043,0.365098816,,,
121996,1506,Able,278681,-0.145416667,0.281666667,,,
121992,1396,Valued,247401,-0.843780961,0.420374175,,,
124001,2347,Cynical,240881,0.584583333,0.038333333,,,
124009,1373,Confident,248961,-0.703483848,-0.456678997,,,
127689,1401,Kind,245161,-0.66625,0.03375,,,
121994,1347,Inspired,291401,-0.696982488,-0.581547751,,,
121996,1351,Motivated,248441,-0.72375,-0.71875,,,
121992,2262,Exhausted,247361,0.344166667,0.78125,,,
121994,1450,Cheerful,291441,-0.39125,-0.218333333,,,
121996,1735,Productive,243401,-0.545653529,-0.454313721,,,
121992,2730,Down,247321,0.358436608,0.644094398,,,
121994,1485,Satisfied,291481,-0.287497787,0.203496372,,,
121996,1373,Confident,243441,-0.703483848,-0.456678997,,,
121992,2206,Weak,247281,0.09125,0.461666667,,,
127689,2746,Barren,245201,0.200559948,0.623972534,,,
121994,2241,Tired,291521,0.0475,0.605416667,,,
121996,1736,Ready,246761,-0.45875,0.535,,,
121992,2567,Struggling,247241,0.345576231,0.169563897,,,
124001,2690,Flat,247001,0.115938047,0.584903807,,,
124009,1405,Good,249041,-0.667053384,0.286876039,,,
121994,1761,Calm,297921,-0.282977996,0.969595123,,,
121996,2241,Tired,248361,0.0475,0.605416667,,,
121992,2627,Broken,247161,0.44945174,0.691057118,,,
124009,1437,Busy,249001,-0.192083333,-0.68,,,
121994,2016,Responsible,297961,-0.16584866,-0.335391732,,,
121996,1506,Able,248401,-0.145416667,0.281666667,,,
121992,1475,Alive,247121,-0.190833333,-0.209166667,,,
121992,2214,Empty,247201,0.183926903,0.336614246,,,
124001,1366,Loved,249841,-0.802837292,-0.161599225,,,
124009,2241,Tired,249081,0.0475,0.605416667,,,
121994,1485,Satisfied,298001,-0.287497787,0.203496372,,,
121996,1437,Busy,252361,-0.192083333,-0.68,,,
121992,2214,Empty,273921,0.183926903,0.336614246,,,
121994,1941,Buzzing,298041,-0.531335718,-0.661022109,,,
121992,3011,Anxious,273881,0.077916667,-0.9275,,,
121994,2197,Unsure,298081,0.055416667,0.204583333,,,
121992,2730,Down,273841,0.358436608,0.644094398,,,
127683,1518,Sleepy,257121,-0.185,0.922083333,,,
121994,1450,Cheerful,298121,-0.39125,-0.218333333,,,
121992,2153,Upset,273801,0.189841081,-0.280203719,,,
124009,2235,Deflated,256201,0.459680277,0.281106266,,,
121994,1438,Pleased,298161,-0.565590817,0.192935363,,,
121996,54161,Content,255761,-0.951802439,0.542404995,,,
